player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Rukeem Stroud,199392,CB,UCF,1,0,0,,0,0,323,0,0,62.3,62.9,71.6,,60.5,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,10,4,10,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0,0,0,0,
Mohamed Altayeb,199396,DI,UNLV,3,2,0,,0,0,325,0,0,60.0,60.1,78.0,64.9,50.8,72.4,1,3,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,66,66,18,23,7,18,0,0,38,28,0,0,0,0,0,4,0,0,0,
Quandarius Keyes,199397,CB,UNLV,3,0,0,42.9,1,0,325,0,0,62.7,60.6,80.8,51.4,50.9,82.8,0,1,0,1,19,0.0,0,2,3,36.2,9,0,0,4,180,104,186,0,0,0,0,0,0,186,5,77,2,2,8,0,21,1,0,92,29,10.2
Jordan Covington,199399,ED,UNLV,1,1,0,,0,0,325,0,0,,64.3,73.2,57.2,65.8,69.7,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,19,19,2,17,0,0,0,0,8,11,0,0,0,0,0,0,0,0,0,
Kenji Scanlan,199400,ED,UNLV,3,0,0,,0,0,325,0,0,,57.1,0.0,67.0,51.3,77.0,0,2,0,0,,0.0,0,0,1,0.0,0,2,0,0,0,0,35,35,0,0,34,1,0,0,27,8,0,3,1,0,0,4,0,0,0,
Eliah Logo,199404,DI,UNLV,3,0,0,,0,0,325,0,0,,46.7,80.0,60.7,36.5,43.1,0,1,0,0,,25.0,1,0,0,0.0,0,0,0,0,0,0,92,92,54,33,0,5,0,0,56,36,0,0,3,0,0,1,0,0,0,
Steve Miller,199409,S,UCONN,1,1,0,,0,0,146,0,0,65.3,66.2,73.2,,61.7,73.4,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,10,0,9,17,0,0,0,0,0,1,17,0,8,6,0,0,0,0,0,0,0,0,
James Johnson,199413,CB,MIDDLE TN,2,0,0,40.0,0,0,224,0,0,49.3,53.8,80.2,,72.7,59.4,0,0,0,0,11,16.7,1,0,1,51.3,2,0,0,3,1,36,60,0,0,0,0,0,1,60,0,24,55,2,5,1,5,0,0,19,6,9.5
Alex Graham,199414,CB,USC,3,0,0,50.0,0,0,326,0,0,56.8,63.1,80.8,78.1,66.3,52.9,2,1,0,0,13,25.0,1,0,0,61.5,2,1,0,22,0,41,88,9,0,0,9,0,0,79,7,40,57,1,3,0,4,4,0,17,6,8.5
Floyd Boucard,199421,DI,USC,3,0,0,,0,0,326,1,0,59.3,52.7,0.0,65.9,50.5,74.6,1,0,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,1,63,63,0,62,0,1,0,0,38,24,0,4,4,0,0,1,0,0,0,
Jabari Smith,199426,S,USF,1,0,0,,0,0,327,0,0,,59.5,62.8,59.1,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,
Gavin Leach,199433,S,USF,1,0,0,0.0,0,0,327,0,0,48.9,49.1,70.0,,62.3,73.1,0,0,0,0,,0.0,0,0,0,39.6,0,0,0,5,0,5,6,0,0,0,0,0,1,6,0,1,0,1,1,0,1,0,0,0,0,
Nate Tilmon,199446,S,UTAH,2,0,0,100.0,0,0,328,0,0,57.2,62.5,76.5,73.3,61.6,25.8,1,2,0,0,13,60.0,3,0,0,118.8,1,1,0,8,0,26,43,5,0,0,5,0,22,38,5,12,8,1,2,0,1,4,0,13,6,13.0
Sione Motuapuaka,199447,TE,UTAH,2,1,0,,0,0,328,0,0,,66.0,70.4,57.4,66.6,69.7,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,8,8,1,7,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,
Cyrus Polu,199456,LB,UTAH,2,3,0,0.0,0,0,328,0,0,60.2,63.8,79.0,55.4,71.9,81.7,1,2,0,0,,0.0,0,0,0,39.6,0,0,0,53,2,31,79,22,0,0,22,0,1,57,23,25,1,1,3,1,1,3,0,0,0,
Karson Kaufusi,199461,DI,UTAH,2,0,2,,0,0,328,0,0,,76.4,77.4,67.2,77.2,43.5,0,2,0,0,,33.3,1,0,0,0.0,0,1,0,0,0,0,60,60,5,44,0,11,0,0,39,21,0,3,2,1,0,3,0,0,0,
Jason Stokes Jr.,199462,CB,COLORADO,1,1,0,33.3,0,0,143,0,0,77.5,78.1,74.7,,63.9,77.0,0,0,0,0,10,0.0,0,1,0,42.4,2,0,0,0,33,27,33,0,0,0,0,0,0,33,0,6,0,0,1,0,6,0,0,16,6,8.0
Grant Stewart,199471,S,UTEP,2,4,0,100.0,0,0,330,0,0,61.0,65.2,75.5,66.1,63.4,63.8,1,0,0,0,19,14.3,1,0,0,118.8,1,0,0,11,0,17,36,2,0,0,2,0,12,34,1,18,11,0,2,0,1,1,0,19,7,19.0
Vashon Brunswick II,199472,LB,UTEP,2,2,0,0.0,0,0,330,0,0,61.7,69.6,71.2,59.7,70.3,78.8,0,1,0,0,,0.0,0,0,0,39.6,0,0,0,15,0,5,16,0,0,0,0,0,0,16,1,10,1,1,1,0,1,1,0,0,0,
TJ Tillman,199474,CB,UTEP,2,0,0,50.0,0,0,330,0,0,72.7,72.8,74.1,,63.3,77.0,0,0,0,0,6,0.0,0,0,0,56.3,2,0,0,1,25,11,28,0,0,0,0,0,2,28,0,17,0,1,2,0,4,0,0,10,0,5.0
Armoni Rue,199486,CB,LA MONROE,2,0,0,66.7,0,0,209,0,0,49.7,46.1,77.8,,34.3,25.3,0,0,0,0,13,50.0,4,0,0,91.0,4,0,0,2,68,46,72,0,0,0,0,0,1,72,0,26,1,1,4,0,6,0,0,48,10,12.0
Jaylan Jones,199487,DI,UTSA,1,1,0,,0,0,331,0,0,,48.8,72.5,60.0,50.4,66.5,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,8,8,7,1,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,
Louie Hogan,199488,CB,UTSA,1,0,0,,0,0,331,0,0,61.1,64.5,70.4,,63.4,74.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,6,2,7,0,0,0,0,0,0,7,0,5,1,0,1,0,0,0,0,0,0,
Cameron Upshaw Jr.,199489,S,UTSA,2,1,0,,0,0,331,0,0,72.0,59.1,0.0,,45.6,30.2,0,0,0,1,,36.4,4,0,2,0.0,0,0,0,26,1,43,73,0,0,0,0,0,30,73,0,30,16,1,6,0,0,0,0,0,0,
Josiah Pratt,199499,DI,WAKE,1,0,0,,0,0,339,0,0,,66.7,72.4,57.5,68.3,72.4,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,13,13,3,10,0,0,0,0,8,5,0,0,2,0,0,0,0,0,0,
Kadear Dembele,199505,DI,WAKE,2,0,0,,0,0,339,0,0,,61.1,0.0,61.5,72.5,72.2,0,0,0,0,,,0,0,2,0.0,0,1,0,0,0,0,57,57,0,44,0,13,0,0,32,25,0,1,0,0,0,1,0,0,0,
Rylon Dillard-Allen,199507,S,WASHINGTON,2,2,0,66.7,0,0,340,0,0,68.2,64.0,0.0,,69.9,67.1,0,1,0,0,18,14.3,1,1,2,93.8,2,0,0,28,1,69,111,0,0,0,0,0,67,111,0,42,15,3,4,0,3,1,0,26,11,13.0
Zaydrius Rainey-Sale,199508,LB,WASHINGTON,2,1,0,60.0,0,0,340,0,0,41.8,57.4,78.5,61.6,83.2,48.4,0,0,0,0,32,20.0,1,0,0,87.1,3,0,0,34,0,32,65,21,0,0,21,0,0,44,12,21,10,1,3,0,5,0,0,42,9,14.0
Dylan Robinson,199528,CB,WASHINGTON,2,2,0,80.0,0,0,340,0,0,74.3,69.0,79.8,56.6,38.4,48.2,0,0,0,1,21,30.0,3,0,0,69.6,4,0,0,0,108,72,116,0,0,0,0,0,4,116,2,42,4,1,5,0,5,0,0,51,11,12.8
Ramonz Adams Jr.,199532,CB,WASHINGTON,1,0,0,0.0,0,0,340,0,0,60.0,60.5,63.8,,,,0,0,0,0,,,0,0,0,39.6,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,
Kyle Peterson,199537,S,WASH STATE,1,2,0,100.0,0,0,341,0,0,64.7,63.0,70.1,,59.5,81.4,0,0,0,0,9,0.0,0,0,0,143.8,1,0,0,4,0,3,10,0,0,0,0,0,6,10,0,7,0,0,1,0,1,0,1,9,11,9.0
Jamarey Smith,199538,CB,WASH STATE,2,1,0,50.0,0,0,341,0,0,61.4,62.2,79.9,57.0,65.2,83.5,0,1,0,0,36,0.0,0,1,0,67.7,6,0,0,12,47,63,111,0,0,0,0,0,1,111,4,44,51,1,7,0,12,1,0,69,39,11.5
Isaiah Hung,199539,LB,WASH STATE,2,2,0,100.0,0,0,341,0,0,81.7,82.3,77.4,60.0,74.1,70.4,0,0,0,0,8,14.3,2,0,0,84.0,6,0,0,43,0,29,67,3,0,0,3,0,0,64,1,37,21,5,10,0,6,0,0,25,39,4.2
Sekou Peters,199553,DI,W KENTUCKY,2,0,0,,0,0,346,0,0,,56.8,73.0,58.0,57.3,28.1,0,0,0,0,,50.0,1,0,0,0.0,0,0,0,0,0,0,18,18,1,16,0,1,0,0,7,11,0,0,1,0,0,0,0,0,0,
Jordan Donald,199565,LB,W KENTUCKY,2,4,1,50.0,0,0,346,0,0,52.2,62.9,76.4,76.7,62.0,81.4,1,2,0,0,14,0.0,0,0,0,112.5,1,0,0,57,0,14,63,3,0,0,3,0,0,60,7,42,3,1,2,0,2,3,1,14,11,14.0
Matthew Jung,199566,S,WISCONSIN,2,6,0,85.7,0,0,349,0,0,56.7,63.5,78.8,59.8,73.1,76.6,0,0,0,0,18,10.5,2,0,0,98.2,6,0,0,62,0,55,121,0,0,0,0,0,48,121,1,65,11,3,11,0,7,0,0,53,27,8.8
Nicolas Clayton,199567,ED,WISCONSIN,2,1,0,,0,0,349,0,0,60.0,67.6,77.5,63.2,65.3,78.0,0,2,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,24,24,0,0,24,0,0,0,14,10,0,2,3,0,0,2,0,0,0,
Cairo Skanes,199568,S,WISCONSIN,2,1,0,100.0,0,0,349,0,0,72.8,73.6,74.7,,69.8,82.8,0,0,0,0,-1,0.0,0,0,0,79.2,1,0,0,13,0,13,32,0,0,0,0,0,11,32,0,19,8,2,4,1,1,0,0,-1,-1,-1.0
Cooper Catalano,199577,LB,WISCONSIN,2,10,0,100.0,0,0,349,0,0,70.4,76.1,76.9,66.6,76.7,70.0,1,1,0,0,8,8.7,2,0,0,91.0,6,0,0,107,0,54,121,2,0,0,2,0,0,119,2,65,12,5,11,0,6,2,0,35,25,5.8
Jai'mier Scott,199580,CB,WISCONSIN,2,2,0,80.0,0,0,349,0,0,56.9,59.0,78.4,,67.9,44.4,0,0,0,0,45,25.0,2,0,0,118.8,4,0,0,0,90,44,90,0,0,0,0,0,0,90,0,46,0,0,4,0,5,0,0,92,46,23.0
Aamii Branch,199583,S,AKRON,2,1,0,66.7,0,0,102,0,0,72.6,69.4,0.0,68.7,59.9,46.6,1,0,0,0,78,25.0,1,1,1,149.3,4,0,0,25,0,63,96,2,0,0,2,0,10,94,2,31,59,2,2,1,6,1,1,89,84,22.3
Vann Kavals,199585,DI,AKRON,2,0,0,,0,0,102,0,0,60.0,65.9,76.3,57.9,68.4,73.6,1,0,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,0,47,46,1,40,0,5,0,1,25,22,0,2,3,2,0,1,0,0,0,
Jaylen Webb,199588,S,NEVADA,1,2,0,0.0,0,0,239,0,0,52.7,56.1,72.7,,60.9,81.6,0,0,0,0,,0.0,0,0,0,39.6,0,0,0,5,0,5,19,1,0,0,1,0,13,18,0,14,0,0,1,0,1,0,0,0,0,
Sherrod Smith,199589,CB,BOISE ST,2,0,0,50.0,0,0,120,0,0,63.2,64.1,78.9,55.8,68.7,63.6,0,0,0,0,68,12.5,1,1,0,88.2,6,0,0,1,98,64,100,0,0,0,0,0,0,100,1,35,1,2,7,0,12,0,0,128,30,21.3
Mana Tuioti,199601,LB,BOISE ST,2,1,0,100.0,0,0,120,0,0,66.4,68.4,72.7,57.8,65.9,78.5,0,0,0,0,5,0.0,0,0,0,87.5,1,0,0,15,0,11,20,0,0,0,0,0,0,20,2,7,5,0,2,0,1,0,0,5,5,5.0
Ja'Bree Bickham,199609,CB,N TEXAS,1,0,0,0.0,0,0,251,0,0,77.4,80.2,69.7,,60.0,74.2,0,0,0,0,,0.0,0,1,0,39.6,0,0,0,0,6,3,6,0,0,0,0,0,0,6,0,3,0,0,1,0,1,0,0,0,0,
Griffin Collins,199612,ED,BOSTON COL,1,0,0,,0,0,121,0,0,,60.0,65.7,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
TJ Green,199616,S,BOSTON COL,1,0,0,,0,0,121,0,0,62.6,67.6,67.0,60.0,60.6,77.9,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,2,0,3,6,0,0,0,0,0,3,6,1,2,0,1,2,0,0,0,0,0,0,
Ashton Cunningham,199618,CB,BOSTON COL,2,1,0,50.0,0,0,121,0,0,65.2,64.1,78.1,,58.7,37.7,0,0,0,0,8,33.3,1,0,0,95.8,2,0,0,7,93,39,100,0,0,0,0,0,0,100,0,61,0,0,1,0,4,0,1,12,1,6.0
Amare Adams,199625,DI,CLEMSON,2,0,0,,0,0,140,0,0,,53.1,9.3,58.2,55.3,22.4,0,1,0,0,,100.0,1,0,1,0.0,0,0,0,0,0,0,81,81,6,75,0,0,0,0,49,32,0,0,0,0,0,1,0,0,0,
Jakarrion Kenan,199627,S,CLEMSON,1,0,0,,0,0,140,0,0,60.0,55.7,69.8,,54.4,28.6,0,0,0,0,,50.0,1,0,0,0.0,0,0,0,0,0,1,7,0,0,0,0,0,5,7,0,6,2,1,1,0,0,0,0,0,0,
Ari Watford,199632,ED,CLEMSON,2,0,0,,0,0,140,0,0,60.0,58.4,74.9,55.2,60.9,,1,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,14,14,0,0,14,0,0,0,6,7,0,0,0,0,0,1,0,0,0,
Jawarren Corbin,199643,LB,DELAWARE,2,2,0,,0,0,151,0,0,65.9,52.2,78.2,51.4,46.6,54.0,1,1,0,0,,16.7,1,0,0,0.0,0,0,0,44,0,16,50,6,0,0,6,0,0,44,9,25,0,2,3,0,0,2,0,0,0,
Azir Lee,199647,CB,DELAWARE,2,1,0,100.0,0,0,151,0,0,54.2,54.4,71.8,,60.0,23.6,0,0,0,0,5,66.7,2,0,0,87.5,1,0,0,3,15,12,18,0,0,0,0,0,0,18,0,6,0,0,0,0,1,0,0,5,1,5.0
AJ Graham,199648,S,DELAWARE,2,2,0,80.0,0,0,151,1,0,50.5,57.8,75.0,65.8,67.2,80.8,0,1,0,0,32,0.0,0,0,0,108.3,4,0,0,40,0,26,55,0,0,0,0,0,10,55,2,27,5,1,3,0,5,1,0,50,8,12.5
Julius Puryear,199649,LB,DELAWARE,1,0,0,,0,0,151,0,0,63.8,54.9,74.4,61.9,43.4,26.5,1,0,0,0,,50.0,1,0,0,0.0,0,0,0,15,0,6,17,2,0,0,2,0,0,15,6,5,0,0,1,0,0,1,0,0,0,
Khmari Johnson,199657,LB,FAU,1,0,0,,0,0,165,0,0,63.6,64.6,70.5,,62.2,,0,0,0,0,,,0,0,0,0.0,0,0,0,13,0,11,20,3,0,0,3,0,0,17,0,9,4,0,0,0,0,0,0,0,0,
Josh Roberts,199661,ED,FAU,2,1,0,100.0,0,0,165,0,0,41.4,62.8,82.6,71.8,65.4,55.5,1,2,0,0,10,16.7,1,0,1,135.4,2,1,0,1,0,10,78,74,0,0,74,0,0,4,26,42,3,5,4,1,2,4,1,14,4,7.0
Damon Allen,199672,S,FAU,2,3,0,50.0,0,0,165,0,0,39.3,41.2,78.2,59.0,46.3,57.3,0,0,0,0,33,22.2,2,0,0,93.8,2,0,0,43,0,32,75,1,0,0,1,0,18,74,2,41,13,0,4,0,4,0,0,48,23,24.0
Zion Paret,199674,CB,UCONN,2,0,0,86.7,0,0,146,0,0,56.7,59.5,78.8,,72.0,57.3,0,0,0,0,60,16.7,3,1,1,130.6,13,0,0,9,110,74,120,0,0,0,0,0,0,120,0,46,1,6,15,1,15,0,1,150,93,11.5
Hector Chavez,199675,LB,FAU,2,2,0,100.0,0,0,165,0,0,49.4,60.6,72.4,,72.9,48.0,0,0,0,0,32,25.0,2,0,0,118.8,1,0,0,27,0,17,32,2,0,0,2,0,0,30,0,15,3,2,4,0,1,0,0,32,32,32.0
Tae Harris,199685,S,GA TECH,2,0,0,40.0,0,0,176,0,0,77.1,74.0,80.0,,66.4,64.6,0,0,0,0,2,13.3,2,1,0,47.9,2,0,0,45,0,58,144,0,0,0,0,0,82,144,0,86,17,5,13,0,5,0,0,3,6,1.5
Christian Garrett,199691,DI,GA TECH,2,0,0,,0,0,176,0,0,,62.8,70.3,59.5,62.3,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,7,7,2,4,0,1,0,0,2,5,0,0,0,0,0,0,0,0,0,
Sheldon Rice,199703,ED,HOUSTON,1,0,0,,0,0,182,0,0,,59.3,72.8,58.4,60.1,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,6,6,0,0,6,0,0,0,3,3,0,0,0,0,0,0,0,0,0,
Chance Bryant,199704,ED,HOUSTON,2,0,1,,0,0,182,0,0,60.0,68.4,77.6,61.6,67.9,,0,2,0,0,,,0,0,0,0.0,0,0,0,3,0,1,21,18,0,0,18,0,0,3,15,5,0,0,0,0,0,2,0,0,0,
Reshad Sterling,199708,DI,TULANE,2,0,0,,0,0,319,0,0,,64.4,77.3,55.1,70.2,54.0,0,3,0,0,,25.0,1,0,0,0.0,0,1,0,0,0,0,70,70,0,0,28,42,0,0,37,33,0,2,3,1,0,4,0,0,0,
Kenzy West,199709,CB,HOUSTON,1,0,0,,0,0,182,0,0,61.0,61.0,66.3,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,3,0,2,3,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,
Tristan Jackson,199710,LB,HOUSTON,1,1,0,,0,0,182,0,0,60.0,70.4,68.3,,70.6,76.9,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,4,0,1,6,0,0,0,0,0,0,6,0,5,2,0,0,0,0,0,0,0,0,
Grayson Boeker,199713,ED,HOUSTON,1,1,0,,0,0,182,0,0,,68.5,65.7,,60.0,73.0,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
DK Mays,199715,DI,HOUSTON,2,2,0,,0,0,182,1,0,,73.3,74.3,69.9,67.9,75.0,2,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,24,24,0,0,12,12,0,0,13,11,0,1,1,0,0,2,0,0,0,
Eythan Thompson,199718,ED,HOUSTON,1,0,0,,0,0,182,0,0,,60.0,64.7,60.0,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Carmello Brooks,199719,ED,HOUSTON,1,0,0,,0,0,182,0,0,,60.8,65.2,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
Richmond Ugochukwu,199720,LB,HOUSTON,2,0,0,50.0,0,0,182,0,0,63.8,69.7,72.0,57.8,74.3,73.2,0,0,0,0,6,0.0,0,0,0,56.3,1,0,0,10,0,11,17,0,0,0,0,0,1,17,2,4,6,1,1,0,2,0,0,6,1,6.0
Travis Buhake,199721,DI,HOUSTON,2,1,1,,0,0,182,0,0,,66.3,74.7,63.9,64.4,75.3,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,33,33,0,27,0,6,0,0,19,14,0,4,4,0,0,0,0,0,0,
Zaylen Cormier,199722,CB,HOUSTON,1,0,0,,0,0,182,0,0,,60.0,63.1,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,
Lake Bates,199726,S,LA LAFAYET,2,1,0,0.0,0,0,207,0,0,86.1,87.7,73.9,77.6,67.2,81.9,1,0,0,0,,0.0,0,2,0,39.6,0,1,0,7,0,21,37,0,0,0,0,0,30,37,3,13,0,1,2,0,2,2,0,0,0,
Zy Jackson,199733,S,LA MONROE,2,0,0,57.1,0,0,209,0,0,56.2,54.4,79.4,,50.4,39.0,0,0,0,0,43,33.3,1,1,0,134.5,4,0,0,33,21,41,95,0,0,0,0,0,5,95,0,54,36,0,2,0,7,0,1,76,13,19.0
Jabari Tiller,199736,S,LA MONROE,2,5,0,83.3,0,0,209,0,0,39.8,47.4,77.5,,61.1,57.1,0,0,0,0,24,21.7,5,0,0,151.4,5,0,0,51,0,53,107,0,0,0,0,0,52,107,0,54,4,3,13,0,6,0,1,65,22,13.0
Noah Flemmings,199742,LB,LA MONROE,2,3,0,50.0,0,0,209,0,0,53.8,59.3,77.3,60.1,64.1,68.6,1,0,0,0,10,9.1,2,0,0,64.6,1,0,0,103,1,47,113,3,0,0,3,0,0,110,7,59,6,6,17,1,2,1,0,10,0,10.0
Ethan Bailey,199749,DI,LA MONROE,1,0,0,,0,0,209,0,0,,46.4,73.5,56.7,47.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,17,17,0,6,5,6,0,0,6,11,0,0,0,0,0,0,0,0,0,
Zach Weeks,199752,LB,LSU,2,2,0,,0,0,211,0,0,,60.6,68.6,57.5,62.1,77.4,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,8,0,0,8,0,0,0,0,0,0,8,2,6,0,0,1,0,0,0,0,0,0,
DJ Pickett,199755,CB,LSU,2,0,0,83.3,0,0,211,0,0,64.9,64.1,78.3,,56.0,37.2,0,0,0,1,10,40.0,2,0,1,45.1,5,0,0,1,77,52,81,0,0,0,0,0,1,81,0,29,2,2,3,0,6,0,0,26,13,5.2
Zion Williams,199759,DI,TEXAS,1,1,0,,0,0,311,0,0,,69.9,68.4,,66.6,69.7,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,
Jhase Thomas,199760,S,LSU,2,0,0,100.0,0,0,211,1,0,65.4,63.1,76.6,,56.2,22.7,0,0,0,0,67,100.0,2,0,0,158.3,2,0,0,10,2,19,37,0,0,0,0,0,14,37,0,18,11,0,0,0,2,0,1,92,76,46.0
Brandon Brown,199761,DI,LSU,1,1,0,,0,0,211,0,0,,64.2,71.1,56.5,66.6,71.9,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,11,11,0,11,0,0,0,0,8,3,0,1,1,0,0,0,0,0,0,
Walter Mathis Jr.,199768,DI,AUBURN,2,0,0,,0,0,115,0,0,,65.6,76.6,61.2,67.2,70.8,1,1,0,0,,,0,0,0,0.0,0,1,0,0,0,0,46,46,1,18,12,15,0,0,32,14,0,1,0,0,0,3,0,0,0,
CJ Jimcoily,199771,CB,LSU,2,2,0,100.0,0,0,211,0,0,39.7,54.6,75.0,75.5,72.8,80.8,0,0,0,0,12,0.0,0,0,0,97.9,2,1,0,8,0,13,26,0,0,0,0,0,0,26,1,12,18,2,1,0,2,1,0,15,16,7.5
Charles Ross II,199772,LB,LSU,2,0,0,100.0,0,0,211,0,0,57.4,62.7,72.7,59.8,69.3,49.4,0,0,0,0,15,33.3,1,0,0,88.9,3,0,0,23,0,12,25,0,0,0,0,0,0,25,1,12,2,1,2,1,3,0,0,16,8,5.3
Kendall Bournes,199773,S,UMASS,2,1,0,75.0,1,0,216,0,0,59.2,63.1,79.7,,73.4,87.9,0,0,0,0,9,0.0,0,0,1,86.5,3,0,0,33,1,62,100,1,0,0,1,0,46,99,0,38,19,2,10,0,4,0,0,21,8,7.0
JC Clark,199777,CB,UMASS,2,0,0,100.0,0,0,216,0,0,56.3,56.4,71.2,,60.0,,0,0,0,0,12,,0,0,0,116.7,1,0,0,1,4,10,12,0,0,0,0,0,0,12,0,2,7,0,0,0,1,0,0,12,1,12.0
Jerry Washington,199779,DI,UMASS,2,0,0,,0,0,216,0,0,,69.6,72.5,57.4,70.8,71.3,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,12,12,2,1,2,7,0,0,6,6,0,1,1,0,0,0,0,0,0,
Dinos Drossos,199782,LB,UMASS,1,2,0,,0,0,216,0,0,64.4,73.9,72.6,,74.0,77.5,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,10,0,4,13,0,0,0,0,0,0,13,0,9,3,0,1,0,0,0,0,0,0,
Naiim Parrish,199786,CB,MINNESOTA,2,0,0,0.0,0,0,225,0,0,59.9,60.9,75.4,,63.3,77.0,0,0,0,0,,0.0,0,0,1,39.6,0,0,0,1,42,21,43,0,0,0,0,0,0,43,0,22,0,1,2,1,1,0,0,0,0,
Emmanuel Karmo,199789,S,MINNESOTA,2,1,0,100.0,0,0,225,0,0,72.0,74.7,72.3,58.9,68.0,78.2,0,0,0,0,0,0.0,0,0,0,79.2,1,0,0,13,0,5,15,2,0,0,2,0,0,13,1,9,0,2,2,1,1,0,0,0,1,0.0
Jarcoby Hopson,199791,LB,OLE MISS,1,1,0,,0,0,226,0,0,60.4,52.1,70.3,59.2,51.7,26.5,0,0,0,0,,50.0,1,0,0,0.0,0,0,0,9,0,2,9,0,0,0,0,0,0,9,1,6,0,0,0,0,0,0,0,0,0,
MJ Preston,199792,S,OLE MISS,2,1,0,100.0,0,0,226,0,0,30.0,34.2,73.2,,66.1,79.4,0,0,0,0,62,0.0,0,0,0,158.3,2,0,0,0,0,10,18,0,0,0,0,0,16,18,0,8,2,1,1,0,2,0,1,65,40,32.5
Christian Jones,199797,LB,NEBRASKA,1,0,0,,0,0,238,0,0,,63.0,66.1,,60.9,,0,0,0,0,,,0,0,0,0.0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,
Kade Pietrzak,199799,ED,NEBRASKA,2,0,1,,0,0,238,0,0,,69.5,77.4,68.8,63.5,71.5,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,36,36,0,0,35,1,0,0,22,14,0,0,1,0,0,1,0,0,0,
Jeremiah Jones,199800,ED,NEBRASKA,2,1,0,,0,0,238,0,0,60.9,55.5,77.4,52.1,60.9,72.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,24,24,0,0,24,0,0,0,16,7,0,0,0,0,0,0,0,0,0,
