player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Gideon Ituka,183661,HB,WISCONSIN,1,2,0,0,0.0,0,0,4,0,0,0,2,0.0,0,0,349,0,0,65.5,54.9,66.4,,,,56.2,,4,0,0,0,0,2,0,0,0,2,0,4,2,1.0,2.0,,2
Julian Sayin,183708,QB,OHIO STATE,4,2,0,0,0.0,0,0,0,0,0,0,,100.0,1,1,260,0,0,66.2,58.3,73.4,55.4,,,62.5,60.0,19,0,0,0,0,13,24,2,0,0,0,24,2,1.0,12.0,,0
Abdul-Fatai Ibrahim,120862,WR,LA TECH,12,2,0,0,0.0,0,0,12,0,1,0,6,21.4,0,0,208,0,1,69.2,49.3,84.3,,,48.7,57.4,57.4,7,0,94,12,251,170,0,0,28,14,0,12,6,3.0,6.0,0.37,0
Guy Gillespie,184187,P,NEVADA,2,2,0,0,0.0,0,0,-22,0,0,0,-1,0.0,0,0,239,0,0,65.5,57.9,73.2,,,,58.8,60.0,-10,0,0,0,0,3,0,0,0,2,0,-22,-1,-0.5,-11.0,,0
Ta'Quan Roberson,101625,QB,KANSAS ST,6,2,0,0,0.0,0,0,6,0,0,0,2,0.0,0,0,199,0,0,67.1,54.4,73.6,53.7,,,58.2,60.0,7,0,0,0,0,21,0,0,0,2,0,6,2,1.0,3.0,,1
Fame Ijeboi,184725,HB,MINNESOTA,1,2,1,0,0.0,0,0,13,0,0,1,8,200.0,1,1,225,0,2,65.5,64.0,64.5,,,,62.9,,13,0,0,0,0,2,0,0,0,2,0,13,8,4.0,6.5,,0
Easton Miller,184833,HB,IOWA STATE,4,2,0,0,0.0,0,0,7,0,0,0,5,0.0,0,0,193,0,2,65.5,52.1,67.1,,,60.0,57.8,51.8,4,0,0,0,1,6,0,0,0,2,0,7,5,2.5,3.5,0.0,0
Josiah McLaurin,188257,HB,MARYLAND,4,2,0,0,0.0,0,0,3,0,0,0,4,0.0,0,0,215,0,2,70.2,68.3,71.3,,,81.6,55.5,,2,0,29,2,5,2,0,0,2,4,0,3,4,2.0,1.5,5.8,0
George Dimopoulos,188413,WR,N ILLINOIS,12,2,0,0,0.0,0,0,11,1,1,0,1,6.3,0,0,254,0,0,68.5,54.3,83.0,,,52.4,67.6,56.7,7,0,57,6,103,105,0,0,10,8,0,11,1,0.5,5.5,0.55,0
Isaiah Neyor,98033,WR,NEBRASKA,12,2,0,0,0.0,0,0,6,3,3,0,3,12.5,1,1,238,0,0,73.1,60.4,87.6,,,61.3,62.9,46.1,13,3,455,34,347,208,0,0,63,36,0,6,3,1.5,3.0,1.31,0
Dawaiian McNeely,97815,HB,WYOMING,2,2,0,0,0.0,0,0,12,0,0,0,4,0.0,0,0,351,0,1,65.5,63.9,68.9,,67.5,,62.9,60.0,8,0,0,0,0,3,0,0,0,2,0,12,4,2.0,6.0,,1
Jadon Jackson,97800,WR,KANSAS ST,11,2,0,0,0.0,0,0,9,3,0,0,4,0.0,0,0,199,0,2,70.3,56.9,84.8,,,57.0,63.6,50.1,9,0,194,14,167,141,0,0,28,16,0,9,4,2.0,4.5,1.16,0
Michael Johnson Jr.,97796,QB,SYRACUSE,1,2,0,0,0.0,0,0,0,0,0,0,,100.0,0,0,304,0,0,64.6,62.7,70.7,71.6,,,52.9,60.0,4,0,0,0,0,5,8,2,0,0,0,8,2,1.0,4.0,,0
Torry Locklin,97792,WR,KANSAS,9,2,0,0,0.0,0,0,5,0,0,0,3,0.0,0,0,198,0,0,66.9,59.4,80.4,,,57.0,60.6,63.8,5,0,36,2,28,77,0,0,6,4,0,5,3,1.5,2.5,1.29,1
Ja'Meer Thomas,197632,WR,SYRACUSE,2,2,0,0,0.0,0,0,2,0,0,0,0,0.0,0,0,304,0,0,65.5,51.0,71.7,,,56.2,54.9,60.0,1,0,0,0,5,4,0,0,0,2,0,2,0,0.0,1.0,0.0,0
Mikey Pearson III,189510,FB,NAVY,1,2,0,0,0.0,0,0,14,0,0,0,5,0.0,0,1,237,0,0,65.5,63.0,69.2,,,,62.7,59.1,9,0,0,0,0,7,0,0,0,2,0,14,5,2.5,7.0,,0
Jeremiah Patterson,189627,WR,ARIZONA,12,2,1,0,0.0,0,1,-2,4,9,1,5,89.3,0,0,109,0,2,83.6,51.5,51.2,,,53.9,56.1,34.5,0,2,196,26,281,85,0,0,42,28,0,-2,5,2.5,-1.0,0.7,0
Dannis Jackson,97594,WR,SO MISS,10,2,0,0,0.0,0,0,11,1,1,0,6,23.1,0,0,296,0,0,69.7,62.1,0.0,,,63.3,63.0,60.2,8,2,208,11,104,94,0,0,21,13,0,11,6,3.0,5.5,2.0,0
Ric'Darious Farmer,189925,WR,W VIRGINIA,10,2,0,0,0.0,0,0,6,1,2,0,3,50.0,0,0,343,0,2,68.9,55.8,78.3,,,56.9,53.7,61.8,4,0,45,4,50,35,0,0,8,6,0,6,3,1.5,3.0,0.9,0
Phoenix Moss,189968,HB,GA STATE,2,2,0,0,0.0,0,0,-4,0,0,0,2,0.0,0,0,175,0,1,65.5,58.9,76.9,,71.0,,58.6,60.0,-1,0,0,0,0,3,0,0,0,2,0,-4,2,1.0,-2.0,,1
Makenzie Ryan,190023,P,LA MONROE,3,2,0,0,,0,0,0,0,0,0,0,0.0,0,0,209,1,0,62.5,60.6,75.6,,,,60.0,60.0,0,0,0,0,0,3,0,0,0,2,0,0,0,0.0,0.0,,0
Samario Rudolph,97127,WR,JVILLE ST,11,2,0,0,0.0,0,0,13,0,0,0,3,0.0,1,2,196,0,1,49.4,60.9,80.9,,,61.5,57.8,57.7,10,0,74,9,74,69,0,0,15,11,0,13,3,1.5,6.5,1.0,0
Micahi Danzy,190564,HB,FLORIDA ST,4,2,0,0,0.0,0,0,5,1,0,0,6,0.0,0,0,167,0,1,66.3,56.9,73.7,,46.4,49.4,63.2,59.3,6,0,38,1,14,5,0,0,2,3,0,5,6,3.0,2.5,2.71,1
Miles Coleman,190604,WR,N TEXAS,10,2,0,0,0.0,0,0,6,3,5,0,7,56.5,0,0,251,0,0,77.0,64.3,39.6,,,64.9,63.4,53.5,8,1,280,29,168,90,0,0,42,31,0,6,7,3.5,3.0,1.67,0
Wyatt Young,190632,WR,N TEXAS,12,2,0,0,0.0,0,0,-3,4,6,0,1,16.7,0,1,251,0,2,70.7,56.9,43.4,75.9,63.9,56.2,64.0,54.1,1,1,284,16,198,78,0,0,31,18,1,-3,1,0.5,-1.5,1.43,0
Roman Mothershed,190694,WR,TROY,10,2,0,0,0.0,0,0,10,0,0,0,3,0.0,0,0,318,0,0,68.1,71.9,80.8,,62.1,61.0,77.2,85.8,8,0,44,5,28,80,0,0,6,7,0,10,3,1.5,5.0,1.57,0
Jacob Emmers,190724,WR,TULSA,8,2,0,1,78.9,15,0,19,0,0,0,2,0.0,1,1,320,0,1,68.1,59.0,79.3,,,58.0,61.4,62.1,15,0,80,5,63,66,0,0,12,7,0,19,2,1.0,9.5,1.27,0
Melquan Stovall,74267,WR,ARIZONA ST,12,2,1,0,0.0,0,1,13,2,5,1,6,120.0,1,1,110,1,1,57.6,53.0,37.9,,63.8,52.9,59.2,58.7,12,3,162,13,265,250,0,0,24,15,0,13,6,3.0,6.5,0.61,0
Jordan Ross,191068,WR,COLO STATE,12,2,2,0,,0,0,0,1,3,2,9,173.1,0,0,144,0,0,69.7,67.8,82.3,,,67.3,63.0,60.0,6,1,160,11,76,55,0,0,20,13,0,0,9,4.5,0.0,2.11,0
Doug Emilien,129648,WR,KANSAS,12,1,0,0,0.0,0,0,5,0,1,0,1,33.3,0,0,198,0,0,65.3,57.9,79.6,,,57.9,57.5,61.0,5,0,12,2,22,72,0,0,2,3,0,5,1,1.0,5.0,0.55,0
Maurice Brown II,174318,TE,S CAROLINA,8,1,0,0,,0,0,0,0,0,0,0,0.0,0,0,289,0,1,66.3,67.5,76.4,,72.9,70.6,65.5,51.3,0,0,1,1,6,33,0,0,1,2,0,0,0,0.0,0.0,0.17,0
Mookie Cooper,129742,WR,MISSOURI,7,1,0,0,0.0,0,0,4,2,4,0,1,30.8,0,0,229,1,1,23.1,53.0,85.5,,,52.6,57.3,58.4,4,0,235,12,186,134,0,0,28,13,0,4,1,1.0,4.0,1.26,0
Tyler Chandler,176026,HB,SYRACUSE,1,1,0,0,0.0,0,0,1,0,0,0,0,0.0,0,0,304,0,0,62.5,57.1,62.7,,,,58.2,,1,0,0,0,0,1,0,0,0,1,0,1,0,0.0,1.0,,1
Caleb Douglas,157740,WR,TEXAS TECH,12,1,1,0,,0,0,0,2,9,1,2,36.4,0,0,315,1,0,74.3,69.5,71.5,,,71.2,,46.5,0,1,769,54,409,236,0,0,86,55,0,0,2,2.0,0.0,1.88,0
Sterling Galban,78150,WR,UMASS,12,1,0,0,0.0,0,0,-7,1,0,0,1,0.0,0,0,216,0,0,41.8,52.4,63.6,,,52.7,57.5,54.5,-7,2,210,25,311,260,0,0,40,26,0,-7,1,1.0,-7.0,0.68,0
Ja'Mori Maclin,124211,WR,KENTUCKY,12,1,1,0,0.0,0,0,12,3,4,1,0,0.0,1,1,202,0,1,82.3,62.5,85.2,,69.5,62.7,63.4,48.9,12,0,314,14,238,131,0,0,24,15,0,12,0,0.0,12.0,1.32,0
Malachi Nelson,174203,QB,BOISE ST,3,1,0,0,0.0,0,0,-2,0,0,0,0,0.0,0,0,120,0,0,67.8,80.4,76.2,80.1,,,60.0,60.0,-2,0,0,0,0,37,0,0,0,1,0,-2,0,0.0,-2.0,,0
Tiger Bachmeier,174177,WR,STANFORD,12,1,0,0,0.0,0,0,-1,2,1,0,1,9.1,0,0,300,0,0,83.6,48.4,86.2,,,46.2,57.6,71.0,-1,1,67,10,250,171,0,0,21,11,0,-1,1,1.0,-1.0,0.27,0
Isaiah Thacker,176138,WR,BALL ST,5,1,0,0,0.0,0,0,6,0,0,0,2,0.0,0,1,117,0,0,62.5,54.6,78.8,,,51.7,63.0,62.4,6,0,0,0,29,36,0,0,1,1,0,6,2,2.0,6.0,0.0,0
Kobie Campbell,129841,WR,RICE,12,1,1,1,100.0,40,0,40,2,5,1,3,54.5,1,1,275,0,0,72.5,64.8,51.2,,,65.9,69.4,43.3,40,2,372,32,271,86,0,0,52,33,0,40,3,3.0,40.0,1.37,0
Jonah Dalmas,129940,K,BOISE ST,1,1,0,0,0.0,0,0,-2,0,0,0,1,0.0,0,0,120,0,0,,56.3,60.0,,,55.3,,,-2,0,0,0,1,0,0,0,0,1,0,-2,1,1.0,-2.0,0.0,0
Traylon Ray,176206,WR,W VIRGINIA,10,1,0,0,0.0,0,0,2,2,4,0,7,96.6,0,0,343,0,1,74.6,69.9,55.2,58.1,,69.2,63.4,70.1,2,1,426,28,209,193,0,0,47,29,0,2,7,7.0,2.0,2.04,0
Lucas Borrow,130327,P,HAWAII,2,1,0,1,100.0,19,0,19,0,0,0,1,0.0,1,1,180,0,0,62.5,64.0,73.6,,,59.1,62.7,,19,0,0,0,0,1,0,0,0,1,0,19,1,1.0,19.0,,0
Tyseer Denmark,191333,WR,PENN STATE,3,1,0,0,0.0,0,0,-4,1,0,0,3,0.0,0,0,266,0,0,69.5,63.4,75.9,,,63.2,57.5,68.2,-4,0,28,2,19,23,0,0,3,3,0,-4,3,3.0,-4.0,1.47,0
Alec Bevelhimer,130511,K,MIAMI OH,2,1,0,0,0.0,0,0,-14,0,0,0,0,0.0,0,0,221,2,0,7.8,38.4,73.6,42.8,,,60.0,,-14,0,0,0,0,1,0,0,0,1,0,-14,0,0.0,-14.0,,0
Brandon Hawkins Jr.,131439,WR,UAB,5,1,0,0,0.0,0,0,14,0,0,0,4,0.0,1,1,321,0,0,65.3,61.1,79.0,,,59.7,63.2,57.7,14,0,32,2,35,35,0,0,2,3,0,14,4,4.0,14.0,0.91,0
Jeremiah Hunter,131650,WR,WASHINGTON,12,1,1,0,0.0,0,1,4,0,7,1,2,47.1,0,0,340,0,0,72.1,66.6,62.0,,,66.0,,68.5,4,2,412,33,294,181,0,0,44,34,0,4,2,2.0,4.0,1.4,0
Corey Smith,190745,WR,TULSA,11,1,1,0,0.0,0,1,2,3,1,1,5,76.9,0,0,320,0,0,69.2,58.4,83.9,,,57.5,59.6,62.5,2,1,179,12,125,128,0,0,24,13,0,2,5,5.0,2.0,1.43,0
Montana Lemonious-Craig,131686,WR,ARIZONA,11,1,0,0,0.0,0,0,5,0,2,0,2,23.5,0,0,109,0,0,70.1,54.3,85.6,,,54.3,58.9,54.8,5,0,170,16,222,122,0,0,22,17,0,5,2,2.0,5.0,0.77,0
Josh Green,131733,P,OREGON ST,1,1,0,0,,0,0,0,0,0,0,0,0.0,0,0,265,0,0,62.5,60.0,70.3,,,,60.0,,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,,0
Joseph Williams,190753,WR,TULSA,12,1,0,0,0.0,0,0,6,1,1,0,3,9.7,0,0,320,2,1,21.5,72.9,87.2,,,72.0,63.3,68.2,6,0,588,30,261,210,0,0,53,31,0,6,3,3.0,6.0,2.25,0
Navelle Dean,173781,WR,KENNESAW,12,1,0,0,0.0,0,0,6,2,1,0,3,50.0,0,0,200,0,1,67.7,50.6,84.0,,,49.4,59.6,57.6,6,0,67,5,123,144,0,0,22,6,0,6,3,3.0,6.0,0.54,0
Grant Page,157692,WR,UTAH ST,12,1,0,0,0.0,0,0,0,3,3,0,,9.1,0,0,329,1,0,29.3,58.1,85.2,87.3,,55.9,57.3,64.8,4,0,281,33,249,204,4,1,43,33,0,4,1,1.0,4.0,1.13,0
Carston Kieffer,176531,K,ARIZONA ST,1,1,0,0,0.0,0,0,-3,0,0,0,0,0.0,0,0,110,0,0,62.5,55.5,60.0,,,,59.0,,-3,0,0,0,0,1,0,0,0,1,0,-3,0,0.0,-3.0,,0
Keona Peat,176535,C,ARIZONA ST,1,1,1,0,0.0,0,0,-1,0,0,1,3,300.0,0,0,110,0,0,62.5,56.6,74.0,,,,59.7,57.5,-1,0,0,0,0,14,0,0,0,1,0,-1,3,3.0,-1.0,,1
Nyziah Hunter,176556,WR,CAL,12,1,0,0,0.0,0,0,6,3,6,0,1,14.6,0,0,130,0,1,73.5,72.3,41.6,,,72.2,63.4,68.1,6,2,578,40,306,207,0,0,57,41,0,6,1,1.0,6.0,1.89,0
Marquez Taylor,173772,HB,UTEP,1,1,0,0,,0,0,0,0,0,0,2,0.0,0,0,330,0,1,62.5,60.7,68.9,,75.2,,59.8,,0,0,0,0,0,1,0,0,0,1,0,0,2,2.0,0.0,,0
Money Parks,131870,WR,UTAH,8,1,0,0,0.0,0,0,3,2,3,0,2,27.3,0,0,328,0,0,72.6,60.3,22.0,,,62.0,60.0,51.0,3,2,294,21,215,143,0,0,38,22,0,3,2,2.0,3.0,1.37,0
Jordyn Tyson,157690,WR,ARIZONA ST,12,1,0,0,0.0,0,0,1,7,7,0,0,0.0,0,0,110,2,1,33.7,80.3,34.4,,,83.3,57.7,60.4,1,4,1098,75,361,360,0,0,113,76,0,1,0,0.0,1.0,3.04,0
Preston Fox,123418,WR,W VIRGINIA,11,1,0,0,,0,0,0,0,0,0,0,0.0,0,0,343,0,1,61.5,54.4,84.1,,,54.5,57.9,55.1,0,0,112,9,146,137,0,0,26,10,0,0,0,0.0,0.0,0.77,0
Casey Thompson,77677,QB,OKLAHOMA,1,1,0,0,0.0,0,0,-3,0,0,0,0,0.0,0,0,261,0,0,62.5,60.0,63.6,,,,60.0,,-3,0,0,0,0,1,0,0,0,1,0,-3,0,0.0,-3.0,,0
Zeed Haynes,173532,WR,SYRACUSE,2,1,1,0,0.0,0,0,11,2,1,1,7,155.6,1,1,304,0,0,68.2,60.1,81.0,,,58.8,62.7,62.8,11,0,97,8,63,41,0,0,15,9,0,11,7,7.0,11.0,1.54,0
Sam Vander Haar,156357,P,BYU,1,1,0,1,100.0,22,0,22,0,0,0,9,0.0,1,1,128,0,0,62.5,72.3,70.3,,,,68.0,,22,0,0,0,0,1,0,0,0,1,0,22,9,9.0,22.0,,0
Anthony Evans III,173530,WR,GEORGIA,8,1,0,1,100.0,52,1,52,0,4,0,6,240.0,1,1,173,0,0,83.6,67.2,78.9,,,66.8,69.4,38.8,52,2,88,9,46,35,0,0,10,10,0,52,6,6.0,52.0,1.91,0
Gavin Harris,177032,TE,C MICHIGAN,10,1,0,0,0.0,0,0,11,2,1,0,2,16.7,1,1,134,0,0,69.2,51.2,87.1,,36.2,54.7,63.2,47.6,11,0,173,11,175,221,0,0,23,12,0,11,2,2.0,11.0,0.99,0
Jackson Brousseau,173480,QB,COLO STATE,1,1,0,0,0.0,0,0,0,0,0,0,,100.0,0,0,144,0,0,64.6,44.4,71.0,46.3,,,57.3,60.0,8,0,0,0,0,6,8,1,0,0,0,8,0,0.0,8.0,,0
Jay Wilkerson,131961,WR,LA TECH,12,1,1,1,100.0,15,1,15,2,2,1,10,214.3,1,1,208,0,0,68.7,68.3,34.0,,,70.7,,48.0,15,1,262,13,115,102,0,0,33,14,0,15,10,10.0,15.0,2.28,0
Jalyn Gramstad,180656,QB,NEBRASKA,1,1,1,0,0.0,0,0,0,0,0,0,,100.0,0,0,238,0,0,63.3,47.3,69.5,52.0,,,56.2,60.0,2,0,0,0,0,4,2,1,0,0,0,2,2,2.0,2.0,,0
Moochie Dixon,123112,WR,SMU,12,1,0,0,0.0,0,0,2,1,7,0,2,70.0,0,0,287,0,0,70.8,65.3,58.6,,,66.3,59.5,57.0,2,1,359,19,208,217,0,0,28,20,0,2,2,2.0,2.0,1.73,0
Jadon Cardell,132104,K,SM HOUSTON,1,1,0,0,,0,1,0,0,0,0,0,0.0,0,0,281,0,0,62.5,60.0,0.0,,,,60.0,,0,1,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,,0
JayShon Ridgle,190818,WR,HOUSTON,6,1,0,0,0.0,0,0,3,0,1,0,2,66.7,0,1,182,0,1,65.3,57.9,73.8,,,60.7,57.8,61.4,3,0,10,2,3,11,0,0,2,3,0,3,2,2.0,3.0,3.33,0
Tavierre Dunlap,132720,HB,MICHIGAN,1,1,1,1,100.0,20,0,20,0,0,1,17,1.7e3,1,1,222,0,0,64.8,65.8,62.7,,,,63.5,,20,0,0,0,0,1,0,0,0,1,1,20,17,17.0,20.0,,1
Christian Gelov,123074,QB,PURDUE,1,1,0,0,0.0,0,0,12,0,0,0,3,0.0,1,1,273,0,0,64.8,92.0,68.6,90.8,,,61.4,60.0,12,0,0,0,0,3,0,0,0,1,0,12,3,3.0,12.0,,1
Chase Curtis,123069,TE,TCU,4,1,0,0,0.0,0,0,3,0,0,0,2,0.0,0,1,305,0,0,68.4,71.8,81.1,,36.6,69.4,63.3,67.9,3,0,77,7,60,38,0,0,9,8,0,3,2,2.0,3.0,1.28,0
Kyle Morlock,141472,TE,FLORIDA ST,12,1,0,1,100.0,31,0,31,4,2,0,3,42.9,1,1,167,0,0,70.1,54.9,85.6,,67.3,55.0,62.7,51.7,31,0,149,13,193,173,0,0,26,14,0,31,3,3.0,31.0,0.77,0
Elija Lofton,183234,TE,MIAMI FL,12,1,0,0,0.0,0,1,2,0,5,0,3,166.7,0,1,220,0,0,68.7,80.2,82.5,,72.9,74.5,62.9,81.0,2,1,133,8,62,64,0,0,12,9,1,2,3,3.0,2.0,2.15,0
Chris Wheatley-Humphrey,183246,HB,MIAMI FL,1,1,0,0,0.0,0,0,7,0,0,0,7,0.0,0,0,220,0,1,62.5,65.7,62.7,,,,62.1,,7,0,0,0,0,1,0,0,0,1,0,7,7,7.0,7.0,,0
William Fierro,183249,QB,SMU,1,1,0,0,0.0,0,0,3,0,0,0,1,0.0,0,0,287,0,0,62.5,56.6,62.7,,,,57.9,,3,0,0,0,0,1,0,0,0,1,0,3,1,1.0,3.0,,1
Chase Jenkins,173242,QB,RICE,1,1,1,0,0.0,0,0,2,0,0,1,1,100.0,0,0,275,0,0,62.5,54.0,69.1,,,,57.5,58.9,2,0,0,0,0,6,0,0,0,1,0,2,1,1.0,2.0,,0
Sawyer Evans,141954,P,N TEXAS,1,1,0,0,,0,0,0,0,0,0,0,0.0,0,0,251,0,0,62.5,60.0,70.3,,,,60.0,,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,,0
Jack Dawson,142027,P,JVILLE ST,1,1,0,0,,0,0,0,0,0,0,0,0.0,0,0,196,0,0,62.5,60.0,70.3,,,,60.0,,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,,0
Simon McClannan,173111,K,KANSAS ST,2,1,0,0,0.0,0,0,-10,0,0,0,0,0.0,0,0,199,1,0,62.5,59.3,60.0,,,,60.0,60.0,-10,0,0,0,0,2,0,0,0,1,0,-10,0,0.0,-10.0,,0
Sherman Smith,173057,HB,HOUSTON,1,1,0,0,,0,0,0,0,0,0,1,0.0,0,0,182,0,0,62.5,59.2,63.5,,,,59.6,,0,0,0,0,0,1,0,0,0,1,0,0,1,1.0,0.0,,1
Beau Sparks,173021,WR,TEXAS ST,12,1,0,0,0.0,0,0,-2,2,3,0,1,13.6,0,0,314,0,1,75.5,62.7,82.7,,,65.9,57.6,39.7,-2,1,217,21,140,90,0,0,27,22,0,-2,1,1.0,-2.0,1.55,0
Davis Lane,156393,HB,VIRGINIA,1,1,0,0,0.0,0,0,1,0,0,0,0,0.0,0,0,335,0,0,62.5,59.3,63.5,,,,59.7,,1,0,0,0,0,1,0,0,0,1,0,1,0,0.0,1.0,,1
David Shanahan,143930,P,GA TECH,1,1,0,0,0.0,0,0,-16,0,0,0,-2,0.0,0,0,176,1,0,,60.0,60.0,,,,60.0,,-16,0,0,0,0,1,0,0,0,1,0,-16,-2,-2.0,-16.0,,0
Trever Jackson,183303,QB,FLORIDA ST,1,1,0,0,0.0,0,0,2,0,0,0,1,0.0,0,0,167,0,1,62.5,59.1,63.6,,,,59.7,,2,0,0,0,0,1,0,0,0,1,0,2,1,1.0,2.0,,0
Creed Whittemore,172560,WR,MISS STATE,4,1,0,1,100.0,41,0,41,0,2,0,0,0.0,1,1,227,0,0,66.5,63.7,78.5,,,60.2,69.5,63.0,41,0,65,4,53,34,0,0,4,5,1,41,0,0.0,41.0,1.23,0
Lawayne McCoy,183307,WR,FLORIDA ST,8,1,0,0,0.0,0,0,1,0,1,0,0,0.0,0,0,167,0,0,81.3,60.1,81.1,,,59.0,62.8,61.9,1,0,52,6,81,38,0,0,10,7,0,1,0,0.0,1.0,0.64,0
Sean Brown,143986,LB,NC STATE,1,1,0,0,0.0,0,0,2,0,0,0,1,0.0,0,1,248,0,1,62.5,64.0,60.0,,,,62.3,,2,0,0,0,0,1,0,0,0,1,0,2,1,1.0,2.0,,0
Jaden Bradley,144016,WR,UNLV,12,1,0,0,0.0,0,0,6,0,0,0,4,0.0,0,0,325,0,0,67.8,63.0,83.0,,,63.6,63.5,47.3,6,1,149,7,101,114,0,0,15,8,0,6,4,4.0,6.0,1.48,0
Javarius Green,183330,WR,N CAROLINA,4,1,0,0,0.0,0,0,8,0,0,0,1,0.0,0,0,245,0,0,68.8,73.1,71.8,,,69.6,63.2,59.9,8,0,12,1,4,10,0,0,1,2,0,8,1,1.0,8.0,3.0,0
Oronde Gadsden II,144046,TE,SYRACUSE,12,1,0,0,0.0,0,0,12,3,5,0,9,64.3,1,1,304,1,0,75.6,82.7,76.0,,64.5,82.3,62.7,67.2,12,2,860,69,462,229,0,0,98,70,0,12,9,9.0,12.0,1.86,0
John Copenhaver,122828,TE,N CAROLINA,12,1,0,0,0.0,0,0,6,4,10,0,5,135.1,0,1,245,0,0,73.0,56.7,90.0,,63.2,60.1,62.7,47.4,6,2,370,36,314,362,0,0,50,37,0,6,5,5.0,6.0,1.18,0
Bob Schick,144103,G,VA TECH,11,0,0,0,0.0,0,0,0,0,0,0,,100.0,1,0,337,1,0,,59.4,71.2,,67.0,,,56.5,11,4,0,0,0,213,0,0,0,0,0,11,,,,,0
Barrett Carter,144109,LB,CLEMSON,1,1,0,0,0.0,0,0,4,0,0,0,0,0.0,0,1,140,0,1,62.5,64.8,63.8,,,,62.4,,4,2,0,0,0,1,0,0,0,1,1,4,0,0.0,4.0,,0
Terrell Crosby Jr.,157607,WR,TOLEDO,7,1,0,0,0.0,0,0,2,0,0,0,3,0.0,0,0,316,0,0,65.7,52.0,78.8,,,51.7,59.5,61.6,2,0,2,1,27,26,0,0,1,2,0,2,3,3.0,2.0,0.07,0
Tristen Rigby,144135,HB,CLEMSON,2,1,0,0,0.0,0,0,1,0,0,0,1,0.0,0,0,140,0,0,62.5,58.4,65.7,,,,59.4,60.0,1,0,0,0,0,2,0,0,0,1,0,1,1,1.0,1.0,,1
Joshua Porter,183447,WR,USF,12,1,1,0,0.0,0,0,5,3,2,1,14,168.0,0,0,327,1,0,71.4,55.6,84.3,,,57.4,63.2,38.0,5,0,200,24,205,122,0,0,38,25,0,5,14,14.0,5.0,0.98,0
Dorian Fleming,172225,TE,GA STATE,12,1,0,0,0.0,0,0,-3,4,11,0,0,0.0,0,0,175,0,0,74.1,65.4,60.5,,56.4,69.3,57.7,53.1,-3,6,566,50,400,259,0,0,75,51,0,-3,0,0.0,-3.0,1.42,0
Troy Stellato,144139,WR,CLEMSON,9,1,0,0,0.0,0,0,11,1,4,0,3,46.2,1,1,140,0,0,71.5,65.1,82.7,,,64.3,63.2,62.9,11,0,264,25,185,118,0,0,34,26,0,11,3,3.0,11.0,1.43,0
Keith Reynolds,171939,WR,WASHINGTON,10,1,0,0,0.0,0,0,4,0,1,0,0,0.0,0,1,340,0,0,73.6,59.9,79.5,,,59.9,63.2,47.5,4,0,35,5,33,25,0,0,6,6,1,4,0,0.0,4.0,1.06,0
Brady Hodges,144159,P,LOUISVILLE,2,1,0,0,,0,0,0,0,0,0,0,0.0,0,0,210,1,0,,60.0,73.6,,,,60.0,60.0,0,0,0,0,0,2,0,0,0,1,0,0,0,0.0,0.0,,0
Malachi Riley,171866,WR,ARIZONA,3,1,0,1,100.0,15,0,15,1,1,0,1,50.0,1,1,109,0,0,64.3,50.4,77.1,,,48.2,63.2,60.9,15,0,7,1,27,18,0,0,4,2,0,15,1,1.0,15.0,0.26,0
Will Pauling,144234,WR,WISCONSIN,10,1,0,0,0.0,0,0,4,10,6,0,2,27.9,0,0,349,1,0,73.5,66.2,86.0,,64.4,66.8,57.5,57.2,4,0,407,42,204,186,0,0,75,43,0,4,2,2.0,4.0,2.0,0
Jonathan Paylor,190869,WR,NC STATE,2,1,2,0,0.0,0,0,3,0,0,2,6,1.2e3,0,0,248,0,1,62.5,72.4,67.3,,,,63.4,60.0,3,0,0,0,0,3,0,0,0,1,0,3,6,6.0,3.0,,0
Christian Moore,122608,TE,UNLV,11,1,0,0,0.0,0,1,3,0,1,0,1,33.3,0,0,325,0,1,65.3,62.5,64.2,,55.8,41.4,57.6,77.7,3,2,28,2,107,254,0,0,2,3,0,3,1,1.0,3.0,0.26,0
Kenneth Williams,183594,HB,NEBRASKA,1,1,0,0,0.0,0,0,5,0,0,0,2,0.0,0,0,238,0,0,62.5,66.4,63.5,,,,63.2,,5,0,0,0,0,1,0,0,0,1,0,5,2,2.0,5.0,,1
Antonio Harris,190906,HB,PURDUE,1,1,1,0,0.0,0,0,4,0,0,1,5,500.0,0,0,273,0,0,62.5,69.8,68.8,,73.9,,62.6,60.0,4,0,0,0,0,2,0,0,0,1,0,4,5,5.0,4.0,,1
