player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Tanner Mintz,198628,LB,KENT STATE,1,0,0,,0,0,201,0,0,,61.3,64.6,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,
Derrick Jackson III,198634,S,KENT STATE,12,6,0,72.2,0,0,201,0,0,54.2,57.1,85.8,49.8,62.6,68.0,0,1,0,1,33.0,15.7,8,2,1,93.5,13,0,0,332,0,313,575,7,0,0,7,0,125,568,8,254,111,14,37,2,18,1,1,155,71,11.9
Joel Cordoba,198640,S,KENT STATE,12,11,1,57.1,0,0,201,0,0,43.0,50.3,0.0,84.2,64.7,77.2,1,0,0,0,50.0,11.0,8,2,3,114.9,16,0,0,255,1,293,552,0,0,0,0,0,254,552,3,256,42,17,54,2,28,1,2,278,105,17.4
Darian Blachewicz,198644,DI,KENT STATE,12,10,2,,0,1,201,0,0,60.0,69.2,44.1,73.1,64.7,60.6,1,9,0,0,,12.5,3,0,1,0.0,0,2,0,0,0,0,214,214,19,160,1,34,0,0,101,113,0,8,11,2,0,12,0,0,0,
Myke Gunn,198653,CB,LIBERTY,2,0,0,,0,0,206,0,0,63.8,64.5,71.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,10,6,10,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,0,0,
Gavin Askew,198659,DI,LIBERTY,1,0,0,,0,0,206,0,0,,50.9,66.6,60.0,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,
Kam Cullins,198667,DI,LIBERTY,9,2,1,,0,0,206,0,0,,49.8,0.0,58.2,55.3,76.3,0,2,0,0,,0.0,0,0,2,0.0,0,0,0,0,0,0,80,80,40,39,0,1,0,0,40,40,0,2,5,0,0,2,0,0,0,
Samuel Cohen,198669,ED,LIBERTY,11,2,0,,0,0,206,0,0,60.2,57.2,79.3,62.8,52.1,76.3,0,4,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,75,75,0,10,40,25,0,0,33,41,0,2,2,0,0,4,0,0,0,
Amari Butler,198676,CB,LA TECH,12,1,0,52.0,0,1,208,0,0,59.2,61.1,22.2,,74.5,51.5,0,0,0,0,51.0,19.2,5,2,1,98.1,13,0,0,31,286,216,351,4,0,0,4,0,0,347,0,135,30,8,20,1,25,0,1,236,97,18.2
Jordan McRae,198677,S,LA TECH,7,2,0,57.1,0,0,208,0,0,62.3,64.0,78.9,,66.8,79.0,0,0,0,0,15.0,0.0,0,1,0,71.1,4,0,0,16,1,34,61,0,0,0,0,0,9,61,0,27,34,1,1,0,7,0,0,36,12,9.0
Emmanuel Oguns,198680,ED,LA TECH,12,5,1,,0,0,208,0,0,60.0,58.0,85.8,58.5,57.7,31.0,1,7,0,0,,26.9,7,0,0,0.0,0,1,0,2,0,0,410,408,0,69,202,137,0,2,235,175,0,10,14,2,0,9,0,0,0,
Luke Watkins,198688,WR,LA TECH,1,0,0,,0,0,208,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Zheric Hill,198693,LB,LA TECH,9,7,0,88.9,0,0,208,0,0,44.9,55.8,0.0,57.4,76.6,44.5,3,5,0,0,23.0,21.9,7,0,2,142.6,8,0,0,210,0,95,277,30,0,0,30,0,1,247,77,105,36,8,18,0,9,8,1,84,27,10.5
Cam White,198697,LB,LOUISVILLE,3,0,0,50.0,0,0,210,0,0,77.3,79.1,91.4,59.5,64.3,73.1,0,0,0,0,5.0,0.0,0,1,0,56.3,1,0,0,13,0,8,16,0,0,0,0,0,0,16,1,7,2,1,1,0,2,0,0,5,9,5.0
Bailey Abercrombie,198702,DI,LOUISVILLE,1,0,0,,0,0,210,0,0,,38.7,69.1,59.8,53.1,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,4,4,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,
Eric Hazzard,198703,ED,LOUISVILLE,2,0,0,,0,0,210,0,0,61.2,68.2,72.3,58.3,65.2,75.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,7,6,0,0,6,0,0,1,3,3,0,1,2,0,0,0,0,0,0,
Caleb Matelau,198709,LB,LOUISVILLE,1,0,0,100.0,0,0,210,0,0,30.0,25.8,66.1,,,20.1,0,0,0,0,29.0,100.0,1,0,0,118.8,2,0,0,2,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,43,11,21.5
Ben Turner,198713,WR,MARSHALL,1,0,0,,0,0,214,1,0,,55.5,60.0,,58.8,22.5,0,0,0,0,,100.0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Louikenzy Jules,198714,S,MARSHALL,2,0,0,100.0,0,0,214,0,0,65.6,66.0,73.7,,60.0,74.8,0,0,0,0,5.0,0.0,0,0,0,87.5,1,0,0,1,0,7,9,0,0,0,0,0,1,9,0,2,7,1,1,0,1,0,0,5,5,5.0
Bryce Jenkins,198723,DI,MARYLAND,8,4,0,,1,0,215,0,0,60.0,63.0,0.0,58.7,74.2,63.0,0,2,0,0,,10.0,1,0,4,0.0,0,0,0,1,0,0,151,150,47,101,0,2,0,1,64,87,0,4,5,1,0,2,0,0,0,
Carlton Smith,198725,LB,MARYLAND,12,12,0,90.9,0,0,215,0,0,33.8,57.7,81.3,64.9,76.0,81.5,3,3,0,0,25.0,7.7,5,0,0,105.1,20,1,0,437,1,223,466,4,0,0,4,0,2,462,29,214,22,23,48,2,22,7,0,203,129,10.2
Messiah Delhomme,198728,S,MARYLAND,12,6,0,65.4,0,0,215,1,0,57.9,62.2,82.1,56.4,69.4,90.2,1,0,0,1,23.0,2.8,1,3,0,111.1,17,0,0,135,2,195,375,1,0,0,1,0,184,374,5,175,52,8,29,1,26,1,4,193,34,11.4
Nahsir Taylor,198730,ED,MARYLAND,11,5,0,100.0,1,0,215,0,0,60.4,65.7,9.2,78.5,56.2,28.7,3,6,0,0,19.0,32.0,8,0,3,118.8,1,3,0,1,0,6,270,267,0,0,265,2,0,3,135,129,2,10,12,1,1,12,0,19,10,19.0
Sidney Stewart,198731,ED,MARYLAND,12,9,2,100.0,1,1,215,0,0,47.5,63.3,24.1,74.9,60.8,50.0,7,29,0,0,14.0,26.5,9,0,4,139.6,4,5,1,50,0,63,585,519,0,0,518,1,0,66,252,270,16,16,16,3,4,41,1,32,24,8.0
Jeremiah Jordan,198733,CB,MEMPHIS,10,6,0,52.6,0,0,218,0,0,63.4,66.6,85.7,,73.5,82.8,0,0,0,0,31.0,4.2,1,3,5,87.6,10,0,0,101,33,197,343,1,0,0,1,0,13,342,0,146,195,4,17,2,19,0,1,110,18,11.0
Ian Williams,198743,S,MEMPHIS,4,0,0,100.0,0,0,218,0,0,72.2,77.9,68.8,,60.0,75.1,0,0,0,0,4.0,0.0,0,0,0,83.3,1,0,0,6,0,4,9,0,0,0,0,0,0,9,0,5,2,1,1,0,1,0,0,4,6,4.0
Anthony Ludington,198765,ED,MIAMI OH,1,0,0,,0,0,221,0,0,,58.3,67.2,58.2,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,2,2,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,
Jerome Smith,198767,S,MIAMI OH,1,0,0,,0,0,221,0,0,62.6,65.3,68.6,,63.3,74.3,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,2,6,4,8,0,0,0,0,0,0,8,0,4,0,0,1,0,0,0,0,0,0,
Antwon Thomas,198770,WR,MIAMI OH,1,0,0,,0,0,221,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Aariz Taylor,198771,DI,MIAMI OH,1,0,0,,0,0,221,0,0,,67.1,67.8,66.8,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,
Carmine Orozco,198779,DI,MIAMI OH,3,1,0,,0,0,221,0,0,,70.1,72.8,57.8,71.9,69.7,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,17,17,1,16,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,
Khory Moss,198781,CB,MIAMI OH,2,0,0,0.0,0,0,221,0,0,70.8,71.5,72.0,,60.0,,0,0,0,0,,,0,0,0,39.6,0,0,0,0,14,8,14,0,0,0,0,0,0,14,0,6,0,0,0,0,1,0,0,0,0,
Adrian Walker Jr.,198789,CB,MIAMI OH,11,3,0,60.9,0,0,221,0,0,63.8,66.4,84.5,,75.7,66.2,0,0,0,1,26.0,13.6,3,1,3,63.7,14,0,0,13,213,162,255,0,0,0,0,0,6,255,0,93,22,2,16,0,23,0,0,160,64,11.4
Jordan Young,198792,S,MICHIGAN,9,4,0,75.0,0,0,222,0,0,56.3,60.6,80.4,,74.3,49.6,0,0,0,0,31.0,23.1,3,1,0,127.4,9,0,0,19,2,71,104,0,0,0,0,0,59,104,0,33,24,4,6,0,12,0,1,101,32,11.2
Travis Moten,198794,DI,MICHIGAN,1,0,0,,0,0,222,0,0,,60.0,65.8,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
Nathaniel Owusu-Boateng,198797,LB,MICHIGAN,4,0,0,0.0,0,0,222,0,0,47.3,47.9,77.9,55.1,55.4,27.6,1,1,0,0,,50.0,2,0,0,39.6,0,0,0,53,0,23,61,5,0,0,5,0,0,56,12,26,3,1,2,0,1,2,0,0,0,
Chase Taylor,198799,LB,MICHIGAN,7,3,0,100.0,0,0,222,0,0,46.4,62.3,84.1,55.8,79.6,61.2,0,1,0,0,6.0,12.5,1,0,0,91.7,2,0,0,51,0,27,61,8,0,0,8,0,0,53,4,30,1,2,4,0,2,1,0,12,4,6.0
Shamari Earls,198801,CB,MICHIGAN,5,0,0,40.0,0,0,222,0,0,53.3,54.6,76.2,,62.5,,0,0,0,0,15.0,,0,0,2,52.9,2,0,0,10,46,43,60,0,0,0,0,0,0,60,0,17,4,0,0,0,5,0,0,21,2,10.5
Bobby Kanka,198805,DI,MICHIGAN,1,0,0,,0,0,222,0,0,,68.3,71.0,59.0,67.5,70.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,9,9,0,8,0,1,0,0,2,7,0,1,1,1,0,0,0,0,0,
Aydan West,198809,CB,MICH STATE,11,5,0,72.0,0,0,223,0,0,63.9,62.7,84.1,51.0,57.7,66.1,0,2,0,0,48.0,12.0,3,0,1,141.8,18,0,0,20,344,230,381,11,0,0,11,0,0,370,6,145,6,5,17,0,25,2,3,241,76,13.4
Devan Carlisle,198816,CB,MIDDLE TN,9,0,0,83.3,1,1,224,1,0,52.1,56.2,0.0,60.0,89.0,51.7,0,0,0,0,64.0,20.0,2,0,3,146.5,10,0,0,8,143,93,159,1,0,0,1,0,0,158,1,65,6,2,8,0,12,0,1,200,57,20.0
Jaiyden Thompson,198824,LB,MIDDLE TN,4,2,0,,0,0,224,0,0,61.4,69.4,70.6,,69.6,75.8,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,20,0,5,21,1,0,0,1,0,0,20,0,16,0,0,0,0,0,0,0,0,0,
Darnell Malpress,198833,ED,MIDDLE TN,1,0,0,,0,0,224,0,0,,59.9,70.5,59.8,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,4,4,0,0,4,0,0,0,1,3,0,0,0,0,0,0,0,0,0,
Camari Hall,198836,CB,MIDDLE TN,4,1,0,50.0,0,0,224,0,0,60.0,61.7,77.7,,65.7,80.5,0,0,0,0,7.0,0.0,0,0,0,56.9,3,0,0,2,0,24,33,0,0,0,0,0,0,33,0,9,31,1,4,0,6,0,0,19,7,6.3
Christofer Noble,198845,S,MIDDLE TN,7,6,0,87.5,0,0,224,1,0,55.5,53.9,22.9,67.1,50.9,45.3,0,0,0,0,76.0,24.2,8,1,2,158.3,14,1,0,142,4,230,421,9,0,0,9,0,194,412,3,188,72,7,19,1,16,1,2,202,119,14.4
Locke Kennedy,198846,S,MIDDLE TN,2,0,0,,0,0,224,0,0,60.0,62.0,67.7,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,3,4,1,7,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,
Micah Smith,198853,LB,MIDDLE TN,1,0,0,,0,0,224,0,0,60.0,64.8,68.8,,63.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,7,0,1,7,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,
Diesel Moye,198855,DI,MISS STATE,10,1,0,,0,0,227,0,0,,60.9,81.3,55.5,61.9,58.6,0,0,0,0,,12.5,1,0,0,0.0,0,0,0,0,0,0,128,128,60,68,0,0,0,0,42,86,0,3,6,0,0,0,0,0,0,
Montrell Chapman,198856,LB,MISS STATE,3,0,0,,0,0,227,0,0,55.9,51.9,72.0,,53.4,75.8,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,8,0,10,14,0,0,0,0,0,0,14,0,4,6,1,1,0,0,0,0,0,0,
Jett Jefferson,198858,CB,MISS STATE,4,3,0,60.0,0,0,227,0,0,67.7,66.0,78.9,58.8,57.8,71.0,0,0,0,0,26.0,8.3,1,0,0,131.7,3,0,0,12,98,58,116,0,0,0,0,0,0,116,2,56,6,3,8,0,5,0,1,48,3,16.0
Dwight Lewis III,198859,CB,MISS STATE,4,1,0,50.0,0,0,227,1,0,57.5,61.6,76.4,,72.0,61.5,0,0,0,0,9.0,16.7,1,0,1,57.3,2,0,0,7,46,27,55,2,0,0,2,0,0,53,0,28,0,0,4,0,4,0,0,13,9,6.5
Ja'Bryis Stewart,198860,S,MISS STATE,2,1,0,,0,0,227,0,0,63.7,69.1,73.2,,70.6,78.7,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,7,0,7,16,0,0,0,0,0,8,16,0,9,1,1,1,0,0,0,0,0,0,
LaKendrick James,198862,LB,MISS STATE,2,1,0,,0,0,227,0,0,73.5,78.5,78.0,61.0,74.9,79.7,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,13,0,6,24,10,0,0,10,0,0,14,8,10,1,2,4,0,0,1,0,0,0,
AJ Rice,198866,LB,MISS STATE,1,1,0,,0,0,227,0,0,,71.5,63.8,,66.9,73.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,
Tyler Lockhart,198871,LB,MISS STATE,11,8,0,83.3,0,0,227,0,0,53.8,51.6,0.0,56.2,56.7,84.0,0,3,0,0,21.0,3.3,1,0,2,100.0,5,0,0,171,0,90,216,18,0,0,18,0,0,198,18,108,27,11,21,0,6,3,0,48,35,9.6
Langden Kitchen,198874,ED,MISSOURI,11,3,1,,0,0,229,0,0,59.7,67.0,34.7,62.1,74.9,32.9,0,11,0,0,,36.4,4,0,1,0.0,0,0,0,0,0,0,145,145,0,6,132,7,0,0,91,54,0,3,4,0,0,11,0,0,0,
Dante McClellan,198877,LB,MISSOURI,3,3,0,50.0,0,0,229,0,0,91.4,91.9,75.0,89.0,71.3,79.9,0,0,1,1,24.0,0.0,0,1,0,43.8,2,0,0,41,0,19,43,1,0,0,1,0,0,42,2,22,1,1,2,0,4,0,0,38,12,19.0
CJ Bass III,198880,S,MISSOURI,2,1,0,50.0,0,0,229,0,0,58.4,64.1,76.9,,72.5,45.1,0,0,0,0,9.0,25.0,1,0,0,62.5,1,0,0,5,0,17,27,4,0,0,4,0,0,23,0,10,18,1,2,0,2,0,0,9,9,9.0
Jason King,198881,LB,MISSOURI,1,0,0,100.0,0,0,229,0,0,43.6,28.4,67.1,59.5,,,0,1,0,0,13.0,,0,0,0,118.8,1,0,0,4,0,3,4,0,0,0,0,0,0,4,1,0,0,0,0,0,1,1,0,13,1,13.0
Jason Dowell,198883,DI,MISSOURI,3,0,0,,0,0,229,0,0,,59.6,74.4,68.9,52.7,74.3,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,31,31,0,31,0,0,0,0,16,15,0,0,3,0,0,0,0,0,0,
Javion Hilson,198884,ED,MISSOURI,3,0,0,,0,0,229,0,0,,62.8,76.8,57.5,64.6,71.5,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,31,31,0,0,31,0,0,0,12,19,0,1,1,0,0,1,0,0,0,
Daeden Hopkins,198892,ED,MISSOURI,4,3,0,,0,0,229,0,0,,69.7,78.4,58.9,72.8,78.9,0,0,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,52,52,0,0,52,0,0,0,23,29,0,5,4,1,0,1,0,0,0,
Tristian Gardner,198895,WR,MO STATE,1,0,0,,0,0,230,0,0,,60.0,60.0,60.0,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
Jayden McGee,198902,ED,MO STATE,1,0,0,,0,0,230,0,0,,69.8,73.5,58.4,68.9,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,11,11,0,0,11,0,0,0,6,5,0,0,0,0,0,0,0,0,0,
Dezmond Barnes,198903,DI,MO STATE,6,0,0,,0,0,230,0,0,,50.8,14.0,66.3,46.4,74.3,0,2,0,0,,0.0,0,0,1,0.0,0,1,0,0,0,0,90,90,10,80,0,0,0,0,43,47,0,3,2,0,0,3,0,0,0,
Breylon McCuller,198904,ED,MO STATE,1,0,0,,0,0,230,0,0,,43.8,72.3,59.0,48.5,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,9,9,0,0,9,0,0,0,5,4,0,0,0,0,0,0,0,0,0,
Kheaton Kinney,198908,DI,MO STATE,1,0,0,,0,0,230,0,0,,62.0,70.0,58.5,61.9,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,7,7,0,7,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,
Braxton Starnes,198909,LB,MO STATE,2,0,0,100.0,0,0,230,0,0,72.7,80.6,67.4,60.0,60.3,73.2,0,0,0,0,-2.0,0.0,0,0,0,79.2,1,0,0,5,0,3,6,0,0,0,0,0,0,6,1,2,0,1,1,1,1,0,0,-2,2,-2.0
Darryon Taylor,198914,CB,MO STATE,8,1,0,66.7,0,0,230,0,0,66.9,64.2,77.4,,48.4,48.5,0,0,0,0,14.0,28.6,2,1,0,95.1,2,0,0,4,75,55,80,0,0,0,0,0,0,80,0,25,0,1,4,0,3,0,0,27,2,13.5
Bryson Snelling,198916,CB,NEVADA,9,3,0,33.3,0,0,239,0,0,78.7,76.2,0.0,,66.0,67.4,0,0,0,1,20.0,11.8,2,3,1,45.8,3,0,0,15,182,116,206,0,0,0,0,0,7,206,0,90,1,2,12,0,9,0,1,40,8,13.3
EJ Smith,198917,LB,NEVADA,7,8,0,54.5,1,1,239,0,0,70.2,65.4,0.0,62.5,63.2,75.5,2,2,0,2,23.0,8.6,3,0,2,30.3,6,0,0,221,3,131,280,20,0,0,20,0,2,260,16,133,34,12,24,1,11,4,0,59,28,9.8
Zedekiah Anahu-Ambrosio,198919,WR,NEVADA,1,0,0,,0,0,239,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Kameron Brown,198921,ED,NEVADA,4,0,0,,0,0,239,0,0,60.5,74.2,80.2,86.2,49.8,73.0,1,6,0,0,,0.0,0,0,0,0.0,0,0,0,2,0,2,53,51,0,1,48,2,0,2,31,20,0,0,1,0,0,7,0,0,0,
Tajean Stallworth,198925,S,NEVADA,2,0,0,,0,0,239,0,0,55.8,52.0,64.9,,60.0,27.3,0,0,0,0,,100.0,1,0,0,0.0,0,0,0,2,1,1,3,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,
Justin Wyatt Jr.,198926,S,NEVADA,1,0,0,,0,0,239,0,0,65.3,65.1,71.4,,60.0,76.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,7,11,0,0,0,0,0,11,11,0,4,0,0,1,0,0,0,0,0,0,
Stilton McKelvey,198927,CB,NEW MEX ST,10,0,0,58.3,0,0,242,1,1,65.2,65.8,16.1,52.0,74.9,67.1,0,1,0,1,48.0,12.5,2,4,1,95.8,14,0,0,15,299,173,319,4,0,0,4,0,1,315,6,140,0,3,14,2,24,1,2,200,27,14.3
Tory Gethers,198935,LB,NEW MEX ST,12,23,0,70.7,0,1,242,0,0,57.6,65.3,86.9,67.1,69.1,79.8,2,7,0,0,25.0,6.9,6,1,0,93.6,29,3,0,489,1,328,687,53,0,0,53,0,0,634,50,309,144,31,58,2,41,12,1,241,137,8.3
Walter Owens,198936,S,NEW MEX ST,2,0,0,,0,0,242,0,0,60.8,65.4,71.0,,64.3,76.4,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,8,0,2,13,0,0,0,0,0,5,13,0,11,0,0,1,0,0,0,0,0,0,
DJ Cloyd,198940,S,NEW MEX ST,5,2,0,85.7,0,0,242,0,0,32.6,43.0,76.8,58.3,63.0,64.8,0,0,0,0,15.0,12.5,1,0,0,131.8,6,0,0,22,1,13,41,4,0,0,4,0,3,37,2,26,11,0,5,0,7,0,1,43,43,7.2
Lorenzo Smith,198943,CB,NEW MEX ST,10,0,0,64.7,0,0,242,0,0,67.2,70.1,81.4,59.7,78.5,88.2,0,0,0,0,21.0,0.0,0,3,0,104.3,11,0,0,25,229,133,257,0,0,0,0,0,2,257,1,123,1,2,16,0,17,0,1,117,35,10.6
DJ Hill-Smith,198944,S,NEW MEX ST,2,1,0,,0,0,242,0,0,61.1,55.2,74.6,60.0,52.0,73.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,2,0,2,11,1,0,0,1,0,1,10,1,8,7,0,0,0,0,0,0,0,0,
Raylon Carter,198945,DI,NEW MEX ST,1,0,0,,0,0,242,0,0,,59.1,67.5,,59.3,69.7,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,
Zaiden Davis,198951,LB,NEW MEX ST,11,8,0,100.0,0,0,242,0,0,53.4,56.9,0.0,58.8,64.4,46.0,0,2,0,0,19.0,22.2,6,0,1,118.8,3,0,0,111,1,56,132,11,0,0,11,0,0,121,12,64,9,6,13,0,3,2,0,44,23,14.7
Adrian Farrow,198964,DI,NC STATE,4,0,0,,0,0,248,0,0,59.4,48.2,73.3,54.3,55.1,,0,0,0,0,,,0,0,0,0.0,0,0,0,1,0,1,15,14,4,10,0,0,0,1,11,3,0,0,0,0,0,0,0,0,0,
Josiah Victor,198969,DI,NC STATE,9,2,0,,0,0,248,0,0,68.0,66.8,79.5,57.4,66.7,75.9,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,100,100,26,74,0,0,0,0,43,57,0,3,5,0,0,0,0,0,0,
Tristan Teasdell,198973,S,NC STATE,6,6,0,40.0,0,0,248,0,0,45.5,49.0,82.1,,55.9,42.9,0,0,0,1,18.0,26.9,7,0,2,51.3,4,0,0,122,2,182,300,0,0,0,0,0,135,300,0,118,41,3,13,0,10,0,1,53,11,13.3
Caden Gordon,198981,CB,NC STATE,2,1,0,0.0,0,0,248,0,0,40.0,40.0,71.8,,53.8,23.2,0,0,0,0,,66.7,2,0,0,39.6,0,0,0,2,12,8,16,0,0,0,0,0,1,16,0,8,1,0,0,0,1,0,0,0,0,
Kenton Allen,198985,LB,N TEXAS,6,1,0,100.0,0,0,251,0,0,57.7,62.0,79.5,56.1,65.6,83.7,0,1,0,0,11.0,9.1,1,0,0,110.4,2,0,0,53,0,25,67,11,0,0,11,0,0,56,3,39,3,5,9,0,2,1,0,21,15,10.5
Rudy Vargas Jr.,198988,DI,N TEXAS,9,2,0,,0,0,251,0,0,60.0,58.0,81.1,58.0,57.0,50.9,0,2,0,0,,16.7,1,0,0,0.0,0,0,0,0,0,0,97,97,36,61,0,0,0,0,38,59,0,1,3,0,0,2,0,0,0,
AJ Brown,198989,DI,N TEXAS,4,1,0,,0,0,251,0,0,,54.7,70.8,58.3,56.6,69.7,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,9,9,0,9,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,
Brenden Reese,198994,LB,N TEXAS,2,0,0,,0,0,251,0,0,60.4,65.4,64.6,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,3,0,2,4,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,
Jaden Manning,198996,LB,N TEXAS,2,0,0,,0,0,251,0,0,62.2,58.4,70.4,,56.2,,0,0,0,0,,,0,0,0,0.0,0,0,0,5,0,4,8,1,0,0,1,0,0,7,0,4,1,0,0,0,0,0,0,0,0,
Brayden Knox,198997,ED,N TEXAS,6,3,0,,0,0,251,0,0,67.0,65.5,18.8,61.0,67.1,62.4,1,0,0,0,,13.3,2,0,1,0.0,0,1,0,0,0,10,97,97,0,0,95,2,0,0,32,55,0,8,10,1,0,2,0,0,0,
Bryce Garza,199003,LB,N TEXAS,1,1,0,0.0,0,0,251,0,0,40.3,43.3,67.1,,60.7,42.4,0,0,0,0,,50.0,1,0,0,39.6,0,0,0,7,0,5,8,0,0,0,0,0,0,8,0,3,1,0,0,0,1,0,0,0,0,
Alijah Jones,199007,S,NWESTERN,2,1,0,,0,0,256,0,0,67.5,69.0,73.2,,66.6,82.0,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,16,0,19,28,0,0,0,0,0,12,28,0,9,0,1,3,0,0,0,0,0,0,
Jon Jon Stevens Jr.,199008,S,NWESTERN,8,0,0,80.0,0,0,256,0,0,54.2,53.9,79.5,60.0,54.6,54.1,0,0,0,0,27.0,20.0,2,0,0,110.0,4,0,0,24,3,44,87,0,0,0,0,0,51,87,1,42,8,1,8,1,5,0,0,52,3,13.0
Robby Preckel,199009,HB,NWESTERN,1,0,0,,0,0,256,0,0,,60.0,60.0,60.0,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
Marquet Dorsey Jr.,199015,CB,NWESTERN,2,0,0,50.0,0,0,256,0,0,33.4,35.4,71.9,,60.4,82.4,0,0,0,0,10.0,0.0,0,0,0,64.6,1,0,0,1,14,10,16,0,0,0,0,0,0,16,0,6,0,0,2,0,2,0,0,10,1,10.0
Caden O'Rourke,199018,ED,NWESTERN,1,1,0,,0,0,256,0,0,,66.9,73.2,54.9,71.2,71.5,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,13,13,0,0,8,5,0,0,7,6,0,0,0,0,0,0,0,0,0,
